ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT027,"Ku mina olnuižin kodiš süu aigou, ka mina sanunuižin sinei",,"Ku	mina	ol-nu-iži-n	kodi-š	süu	aigou,	ka	mina	sanu-nu-iži-n	sinei","if	1SG	be-ACT.PST.PTCP-COND-1SG	home-INE	that	time,	then	1SG tell-ACT.PST.PTCP-COND-1SG	2SG.ALL","If I would have been at home, I would have told you",Nina Zaiceva (p.c. 2019)
UT031,saneleb ka sanugaha,,sanele-b	ka	sanu-ga-ha,tell-3SG	then	tell-JUSS-3SG,[If] s/he tells then let him/her tell,Nina Zaiceva (p.c. 2019)
UT035,pezen : pezemoi,,peze-n : peze-moi,wash-1SG : wash-REFL.1SG,I wash : I was myself,Nina Zaiceva (p.c. 2019)
UT200-1,hö tehtas,,hö teh-tas,3PL make-PRS.PASS,they make,Nina Zaiceva (p.c. 2019)
UT200-2,"hijamot tehtas paidha, ombeldas",,"hijamo-t teh-tas paid-ha, ombel-das",sleeve-PL make-PRS.PASS shirt-ILL sew-PRS.PASS,Sleeves are made and sewn onto the shirt,Grünthal 2015:258
UT040,oludespai humalzud,,olude-spai	humalzu-d,beer-ELA	get_drunk-2SG,one gets drunk from beer,Grünthal 2015:125
UT043,Mina lähten mecha paimendamha,,Mina	lähte-n	mec-ha	paimenda-mha,1SG go-1SG forest-ILL herd-INF2,I'm going to forest to herd,Nina Zaiceva (p.c. 2019)
UT044,vihmub,,vihmu-b,rain-3SG,It is raining,Nina Zaiceva (p.c. 2019)
UT045,Hän om hüvä radnik,,Hän om hüvä rad-nik,3SG be.3SG good work-AG.NMLZ,S/he is a good worker,Nina Zaiceva (p.c. 2019)
UT202,endgleine rad huba oli,,endgleine rad huba ol-i,day.before.yesterday work bad be-PST.3SG,the work done on the day before yesterday was bad,Grünthal 2015:198
UT048-1,kondii i mužik,,kondii	i	mužik,bear	and	man,a bear and a man,Grünthal 2015:173
UT048-2,kurttub i ńugude käraidab...,,kurttu-b	i	ńugude	käraida-b...,get_offended-3SG	and	now	yell-3SG,gets offended and now yells [at]…,Grünthal 2015:298
UT050-1,kacun,,kacu-n,watch-1SG,I watch,Nina Zaiceva (p.c. 2019)
UT050-2,en kacu,,en kacu,NEG.PRS.1SG watch.CNG,I don't watch,Nina Zaiceva (p.c. 2019)
UT053,tehmatoi rad,,teh-ma-toi	rad,Do-INF2-ADJ work,work that is undone,Nina Zaiceva (p.c. 2019)
UT054,Sigou kund´uudas muzikad,,Sigou	kund´uu-das	muzika-d,there	listen-IPS.PRS	music-PRT,There (they) listen to the music,Nina Zaiceva (p.c. 2019)
UT055-1,pajatai ak,,pajata-i	ak,sing-ACT.PRS.PTCP	woman,a singing woman,Nina Zaiceva (p.c. 2019)
UT055-2,nodjal keittud sömine,,nodja-l keit-tud sömine,fire-ADE boil-PASS.PST.PTCP eat-NMLZ,the food boiled on a fire,Grünthal 2015:158
UT064-1,pajatai,,pajata-i,sing-AG.NMLZ,a singer,Nina Zaiceva (p.c. 2019)
UT064-2,pajatai ak,,pajata-i	ak,sing-ACT.PRS.PTCP	woman,a singing woman,Nina Zaiceva (p.c. 2019)
UT067,"Ala vešt ota, ota luzik",,"Ala	vešt	ota,	ota	luzik",NEG.IMP.2SG	knife.PRT	take.IMP	take.IMP.2SG	spoon,"Don't take the knife, take the spoon!",Nina Zaiceva (p.c. 2019)
UT071,poigan pezemin´e ~ pezend,,poigan	peze-min´e	~	peze-nd,boy-GEN	wash-NMLZ	~	wash-NMLZ,"washing the boy, boy's washing",Nina Zaiceva (p.c. 2019)
UT072-1,runon kirg´itamine,,runo-n	kirg´ita-mine,poem-GEN	write-NMLZ,poem writing,Nina Zaiceva (p.c. 2019)
UT072-2,kirg´itan runon,,kirg´ita-n	runo-n,write-1SG	poem-GEN,I'll write a poem,Nina Zaiceva (p.c. 2019)
UT073,poigad oma korktad,,poiga-d	oma	korkta-d,boy-PL	be.3PL	high-PL,The boys are tall,Nina Zaiceva (p.c. 2019)
UT076,päčin päle : päl : pälpäi,,päčin	päle	:	päl	:	pälpäi,oven.GEN	onto	:	on :	from,onto the oven : on the oven : from top of the oven,Nina Zaiceva (p.c. 2019)
UT079,üks´ ak :  kaks´ akad,,üks´	ak	:	kaks´	aka-d,one.NOM.SG woman.NOM.SG : two.NOM.SG woman-PRT.SG,one woman : two women,Nina Zaiceva (p.c. 2019)
UT080,üks´ ak :  kaks´ akad,,üks´	ak	:	kaks´	aka-d,one.NOM.SG woman.NOM.SG : two.NOM.SG woman-PRT.SG,one woman : two women,Nina Zaiceva (p.c. 2019)
UT083,pimedaha mechassai,,pimeda-ha	mec-hassai,dark-ILL	forest-TERM,until the dark forest,Nina Zaiceva (p.c. 2019)
UT084,minuta,,minu-ta,me-ABE,without me,Nina Zaiceva (p.c. 2019)
UT085,tedme,,te-dme,road-PROL,along the road,Nina Zaiceva (p.c. 2019)
UT086,pert'he,,pert'-he,house-ILL,to the house,Nina Zaiceva (p.c. 2019)
UT087,pertiš,,perti-š,house-INE,in the house,Nina Zaiceva (p.c. 2019)
UT088,pertišpäi,,perti-špäi,house-ELA,from the house,Nina Zaiceva (p.c. 2019)
UT091-1,tatale : tatou : tatoupäi,,tata-le	:	tato-u	:	tato-upäi,father-ALL	:	father-ADE	:	father-ABL,"to the father, father (has sth) : from the father",Nina Zaiceva (p.c. 2019)
UT091-2,perthe : pertiš : pertišpäi,,pert-he	:	perti-š	:	perti-špäi,house-ILL	:	house-INE	:	house-ELA,to the house : in the house : from the house,Nina Zaiceva (p.c. 2019)
UT092,hebonno : hebonnopäi,,hebo-nno : hebo-nnopäi,horse-PROP/APPR : horse-EGR,(go/be) near the horse : from near the horse,Nina Zaiceva (p.c. 2019)
UT095,hän radab opendajaks,,hän	rada-b	opendaja-ks,3SG	learn-3SG	teacher-TRA,S/he is learning to become a teacher,Nina Zaiceva (p.c. 2019)
UT096,hän linneb opendajan,,hän	linne-b	opendaja-n,3SG	will_be-3SG	teacher-ESS,S/he will become a teacher,Nina Zaiceva (p.c. 2019)
UT107,"koirad, ked nutaba",,"koira-d,	ked	nuta-ba",dog-PL	who	bark-3PL,"The dogs, who are barking",Nina Zaiceva (p.c. 2019)
UT109,sese tulob,,se-se	tulo-b,this-DEF come-3SG,this comes,Nina Zaiceva (p.c. 2019)
UT110-1,Anda mamalein',,Anda	mama-le-in',give.IMP.2SG	mother-ALL-POSS.1SG,Give it to my mother!,Nina Zaiceva (p.c. 2019)
UT110-2,minussainpäi,,minu-ssa-in-päi,1SG-INE-POSS.1SG-ELA,from myself,Nina Zaiceva (p.c. 2019)
UT116-1,sinä/sina,,,2SG,you,Nina Zaiceva (p.c. 2019)
UT116-2,sinnä/sinna,,,there,there,Nina Zaiceva (p.c. 2019)
UT121-1,kauktan,ˈkauk.tan,,cold/chilly.GEN.SG,,Nina Zaiceva (p.c. 2019)
UT121-2,kauktoid,ˈkauk.toid,,cold/chilly.PRT.SG,,Nina Zaiceva (p.c. 2019)
UT122,kana,ˈka.naˑ,,,hen,Nina Zaiceva (p.c. 2019)
UT124-1,sömine,ˈsʲøˌmi.nʲe,,,eating,Nina Zaiceva (p.c. 2019)
UT124-2,pezemine,ˈpe.zeˌmi.ne,,,washing,Nina Zaiceva (p.c. 2019)
UT125,kana,ˈka.naˑ,,,hen,Nina Zaiceva (p.c. 2019)
UT131,kauh,kauh,,,"scoop, dipper",Nina Zaiceva (p.c. 2019)
UT135,pü,py,,,Tetrastes bonasia,Nina Zaiceva (p.c. 2019)
UT136-1,sö,ˈsʲø,,eat.IMP.2SG,,Nina Zaiceva (p.c. 2019)
UT136-2,ö,ø,,,night,Nina Zaiceva (p.c. 2019)
UT136-3,vöhö,ˈvø.hø,,belt.ILL,,Nina Zaiceva (p.c. 2019)
UT137-1,kyir,ˈkɯir,,,dog,Nina Zaiceva (p.c. 2019)
UT137-2,pyig,ˈpɯig,,,son,Nina Zaiceva (p.c. 2019)
UT140-1,pen´,penʲ,,,small,Nina Zaiceva (p.c. 2019)
UT140-2,pän,pæn,,head.GEN.SG,,Nina Zaiceva (p.c. 2019)
UT141-1,stauc,staut͡s,,,bowl,Nina Zaiceva (p.c. 2019)
UT141-2,kričtta,ˈkrit͡ʃ.ta,,scream.INF1,,Nina Zaiceva (p.c. 2019)
UT143,hurstid,ˈhurs.tʲid,,,"(linen) fabrics, towels, carpets",Nina Zaiceva (p.c. 2019)
UT144,korktad,ˈkork.tad,,high.NOM.PL,,Nina Zaiceva (p.c. 2019)
UT145,hurst´,ˈhurstʲ,,,"(linen) fabric, towel, carpet",Nina Zaiceva (p.c. 2019)
UT146-1,sur´,surʲ,,big.NOM.SG,,Nina Zaiceva (p.c. 2019)
UT146-2,suren,ˈsu.ren,,big.GEN.SG,,Nina Zaiceva (p.c. 2019)
UT147-1,säng´,sʲæŋʲgʲ,,,bed,Zaiceva 1981
UT147-2,säp´,sʲæpʲ,,,"gall, bile",Zaiceva 1981
UT152,cipuin´e,ˈt͡si.puinʲe,,,chick,Nina Zaiceva (p.c. 2019)
UT153,čoma,ˈt͡ʃo.maˑ,,,"nice, good, beautiful",Nina Zaiceva (p.c. 2019)
UT154,paštab,ˈpaʃ.tab,,bake.PRS.3SG,,Nina Zaiceva (p.c. 2019)
UT155-1,jüged,ˈjy.ged,,,hard,Nina Zaiceva (p.c. 2019)
UT155-2,kodi,ˈko.di,,,"house, home",Nina Zaiceva (p.c. 2019)
UT155-3,babarm,ˈba.barm,,,raspberry,Nina Zaiceva (p.c. 2019)
UT159,raha,ˈra.haˑ,,,money,Nina Zaiceva (p.c. 2019)
