ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT055-3,a medencébe ugrott lány,,a medencé-be ugr-ott lány,the pool-ILL dive-PASS.PST.PTCP girl,the girl that (has/had) dived into the pool,Kenesei et al. 1998:47
UT059,olvasandó könyv,,olvas-andó könyv,read-PTCP	book,a book that will be/has to be read,
UT064-1,író,,ír-ó,write-PTCP,writer,
UT064-2,író fiú,,ír-ó	fiú,write-PTCP	boy,a boy who is writing,
UT071-1,A fiú megmosása/megfürdetése,,A fiú meg-mosás-a/meg-fürdetés-e,DEF boy PRV-washing-POSS.3SG/PRV-bathing-POSS.3SG,"the washing of the boy, the bathing of the boy",
UT071-2,a fiú szobája,,a	fiú	szobája,DEF	boy	room-POSS.3SG,the boy's room,
UT073,A kutyák okosak,,A	kutyák	okosak,DEF	dog-PL	smart-PL,Dogs are smart,
UT074,legokosabb,,leg-okos-abb,PFX-smart-COMP,the smartest,
UT075-1,A fa mellett,,A	fa	mellett,DEF	tree	beside,beside the tree,
UT075-2,mellettem,,mellett-em,beside-POSS.1SG,beside me,
UT075-3,mellettünk,,mellett-ünk,beside-POSS.1PL,beside us,
UT076-1,A kutya a ház elé fut,,A	kutya	a	ház	elé	fut,DEF	dog	DEF	house	before.ILL	run.PRS.3SG,The dog runs in front of the house,
UT076-2,A kutya a ház előtt van,,A	kutya	a	ház	előtt	van,DEF	dog	DEF	house	before.INE	be.PRS.3SG,The dog is in front of the house,
UT076-3,A kutya a ház elől futott el,,A	kutya	a	ház	elől	futott	el,DEF	dog	DEF	house	before.ELA	run-PST.3SG	PRV,The dog ran from the front of the house,
UT080-1,egy ház,,egy	ház,one house,one house,
UT080-2,két ház,,két	ház,two house,two houses,
UT080-3,száz ház,,száz	ház,hundred house,hundred houses,
UT082-1,A fiú a lánynak adta a könyvet,,A	fiú	a	lánynak	adta	a	könyvet,DEF	boy	DEF	girl-DAT	give-PST.3SG.OC	DEF	book-ACC,The boy gave the book to the girl,
UT082-2,A fiú bement a házba/ráült az asztalra/odament az ablakhoz,,A	fiú	be-ment	a	ház-ba/rá-ült	az	asztal-ra/oda-ment	az	ablak-hoz,DEF        boy        in-go-PST.3SG house-ILL / on-sit        DEF        table-SUBL/there-go-PST.3SG        DEF        window-ALL,The boy went in the house/sat on the table/went to the window,
UT083,Tatabányáig megyek,,Tatabányá-ig	megy-ek,Tatabánya-TERM	go-PRS.1SG,I travel till Tatabánya,
UT084,Táskátlanul/ruhátlanul mentem az iskolába,,Táskátlanul/ruhátlanul        men-tem        az        iskolá-ba,bag-PRIV-ESS/clothes-PRIV-ESS	go-PST.1SG	DEF	school-ILL,I went to school without a bag/without clothes,
UT086,házba,,ház-ba,house-ILL,to the house,
UT087,házban,,ház-ban,house-INE,in the house,
UT088,házból,,ház-ból,house-ELA,from the house,
UT091-1,házba : házban : házból,,ház-ba : ház-ban : ház-ból,house-ILL : house-INE : house-ELA,in(to) the house : in the house : from the house,
UT091-2,asztalra : asztalon : asztaról,,asztal-ra : asztal-on : aszta-ról,table-SUBL : table-SPRESS : table-DELAT,on(to) the table : on the table : from (top of) the table,
UT092,ablakhoz : ablaknál : ablaktól,,ablak-hoz : ablak-nál : ablak-tól,window-ALL : window-ADE : window-ABL,to the window : at the window : from (near) the house,
UT093-1,kutyával,,kutyá-val,dog-INS,with a dog,
UT093-2,busszal,,busszal,bus-INS,by the bus,
UT095-1,Orvosnak tanult,,Orvos-nak	tanul-t,doctor-DAT	study-PST.3SG,S/he studied to be a doctor,
UT095-2,Orvossá vált,,Orvos-sá	vált,doctor-TRA	become-PST.3SG,S/he became a doctor,
UT096,Orvosként dolgozik,,Orvos-ként	dolgoz-ik,doctor-ESS	work-PRS.3SG,S/he works as a doctor,
UT100,Mosd meg a kezedet,,Mosd	meg	a	kez-ed-et,wash	PRV	DEF	hand-POSS.2SG-ACC,Wash your hands,
UT101-1,Az embernek a barátja,,Az	ember-nek	a	barát-ja,DEF	human-DAT	… friend-POSS.3SG,friend of man,
UT101-2,Az ember barátja,,Az	ember	barát-ja,DEF	human	friend-POSS.3SG,friend of man,
UT102,Az ember barátja,,Az	ember	barát-ja,DEF	human	friend-POSS.3SG,friend of man,
UT106-1,ki,,ki,,who,
UT106-2,mi,,mi,,what,
UT109,Mit keres ez itt?,,Mit	keres	ez	itt?,what-ACC	look.for.PRS.3SG	this	here,What does s/he look for here?,
UT114-1,régi film : öreg ember,,régi	film	:	öreg	ember,,old movie : old man,
UT114-2,új ruha : fiatal férfi,,új	ruha	:	fiatal	férfi,,new dress vs. young man,
UT116-1,hal,hɒl,,,fish,
UT116-2,hall,hɒl:,,,hears,
UT117-1,kemény,ˈkɛme:ɲ,,,hard,
UT117-2,kémény,ˈke:me:ɲ,,,chimney,
UT118-1,akar,ˈɒkɒr,,,wants,
UT118-2,akár,ˈɒka:r,,,either,
UT121,áll,aːlː,,,stand,
UT122-1,kutya,ˈkucɒ,,,dog,
UT122-2,állnak,aːlːnɒk,,stand.3PL,,
UT125,kutyámat,kucaːmɒt,,dog.POSS.1SG.ACC,,
UT128,törökhöz,ˈtørøkhøz,,Turkish.ALL,,
UT130,ördög,ˈør.døg,,,devil,
UT133-1,kar,kɒr,,,arm,
UT133-2,kár,kaːr,,,"damage, harm",
UT135,üdvös,ˈyd.vøʃ,,,"beneficial, useful",
UT136,ördög,ˈør.døg,,,devil,
UT139,ablak,ˈɒb.lɒk,,,window,
UT141-1,klaviatúra,ˈklɒviɒtu:rɒ,,,keyboard,
UT141-2,szkeptikus,ˈskɛptikuʃ,,,sceptical,
UT143,templom,ˈtɛmp.lom,,,church,
UT144,templom,ˈtɛmp.lom,,,church,
UT145,mumpsz,mumps,,,mumps,
UT148,nagy,nɒɟ,,,big,
UT149,nyár,ɲaːr,,,summer,
UT152,cica,ˈt͡si.t͡sɒ,,,kitten,
UT153,csoda,ˈt͡ʃo.dɒ,,,miracle,
UT154,sör,ʃør,,,beer,
UT155,jobb,jobː,,,"right (side), better",
UT159,hó,hoː,,,snow,
UT164,fa,fɒ,,,tree,
